ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2904545,2,2019-02-22 19:20:39,2019-02-22 19:50:26,35.118038,-80.98468000000001,35.118038,-80.98468000000001,0.0,Accident on NC-160 Steele Creek Rd at Greycrest Dr.,13000.0,Grey Crest Dr,R,Charlotte,Mecklenburg,NC,28278,US,US/Eastern,KUZA,2019-02-22 19:05:00,48.0,nan,100.0,30.33,3.0,ENE,4.6,nan,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2904546,2,2019-01-26 14:35:22,2019-01-26 15:04:37,40.030544,-83.030815,40.030544,-83.030815,0.0,Right lane closed due to accident on OH-315 Northbound at North Broadway.,nan,W North Broadway St,R,Columbus,Franklin,OH,43214,US,US/Eastern,KOSU,2019-01-26 14:53:00,28.9,18.2,67.0,30.12,9.0,SW,13.8,0.0,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2904547,2,2017-08-14 14:09:27,2017-08-14 14:54:09,45.548035,-122.540848,45.548035,-122.540848,0.0,Accident on 119th Ave at Fremont St.,11836.0,NE Fremont St,R,Portland,Multnomah,OR,97220-1559,US,US/Pacific,KPDX,2017-08-14 13:53:00,66.9,nan,57.0,29.99,10.0,NW,9.2,nan,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904548,2,2016-11-08 18:03:28,2016-11-08 18:48:18,41.825901,-87.937958,nan,nan,0.01,Accident on Spring Rd at Madison St.,3498.0,Spring Rd,R,Oak Brook,Dupage,IL,60523-2761,US,US/Central,KMDW,2016-11-08 17:53:00,54.0,nan,59.0,30.25,10.0,North,9.2,nan,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2904549,2,2020-02-07 10:00:00,2020-02-07 10:33:56,40.726929999999996,-74.13041,40.726929999999996,-74.13041,0.0,At NJ Tpke E/NJ Tpke W/Exit 15 - Accident. Heavy rain.,nan,New Jersey Tpke N,R,Newark,Essex,NJ,07105,US,US/Eastern,KEWR,2020-02-07 09:51:00,45.0,41.0,100.0,28.91,1.0,N,7.0,0.02,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904550,2,2020-08-06 07:07:37,2020-08-06 07:52:07,37.49712,-121.94843300000001,nan,nan,0.9800000190729999,Accident on Fremont Blvd from I-880 to Industrial Dr.,45299.0,Fremont Blvd,R,Fremont,Alameda,CA,94538-6317,US,US/Pacific,KPAO,2020-08-06 08:47:00,64.0,64.0,68.0,29.92,10.0,VAR,5.0,nan,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904551,2,2019-10-05 18:46:00,2019-10-05 19:38:28,34.021153000000005,-117.918954,34.021153000000005,-117.918954,0.0,At E Temple Ave - Accident.,294.0, N Azusa Ave,L,La Puente,Los Angeles,CA,91744,US,US/Pacific,KEMT,2019-10-05 18:53:00,75.0,75.0,40.0,29.84,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2904552,2,2020-11-05 12:14:15,2020-11-05 14:30:12,40.760422,-73.84781600000001,40.760422,-73.84781600000001,0.0,Lane blocked due to accident on Grand Central Pkwy Eastbound at I-678.,nan,Queens North Shore Greenway,R,Corona,Queens,NY,11368,US,US/Eastern,KLGA,2020-11-05 11:51:00,67.0,67.0,51.0,30.36,10.0,SW,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904553,2,2019-09-12 18:21:30,2019-09-12 18:54:12,34.134807,-117.66314299999999,34.134809999999995,-117.66413,0.055999999999999994,At Mountain Ave/Exit 54 - Accident.,nan,CA-210 W,R,Upland,San Bernardino,CA,91784,US,US/Pacific,KONT,2019-09-12 17:53:00,91.0,91.0,25.0,28.88,10.0,WSW,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904554,4,2018-10-22 15:47:00,2018-10-22 21:00:00,39.5924,-83.00267,39.61172,-83.00608000000001,1.347,Closed at SR-56 - Road closed due to accident.,23357.0, State Route 104,L,Circleville,Pickaway,OH,43113-9665,US,US/Eastern,KLCK,2018-10-22 15:55:00,61.3,nan,34.0,30.06,10.0,SW,16.1,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904555,2,2020-09-12 23:23:30,2020-09-13 02:03:00,35.247451,-78.63036899999999,35.205572,-78.666444,3.5380000000000003,Stationary traffic on I-95 from NC-1811/Exit 70 (I-95) to NC-82/Exit 65 (I-95) due to accident.,nan,I-95 S,R,Dunn,Harnett,NC,28334,US,US/Eastern,KHRJ,2020-09-12 23:15:00,73.0,73.0,82.0,29.93,10.0,NNE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2904556,3,2020-04-10 19:54:43,2020-04-10 20:09:43,34.03007,-117.70198,34.03007,-117.70198,0.0,At Central Ave - Accident. Two lanes blocked.,nan,CA-60 E,R,Chino,San Bernardino,CA,91710,US,US/Pacific,KCNO,2020-04-10 19:53:00,55.0,55.0,74.0,29.21,10.0,NW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2904557,2,2018-10-26 06:20:52,2018-10-26 06:49:31,35.204243,-89.772797,35.204243,-89.772797,0.0,Accident on US-64 Eastbound after I-40.,nan,Stage Rd,R,Cordova,Shelby,TN,38016,US,US/Central,KNQA,2018-10-26 06:50:00,53.6,nan,100.0,29.69,2.0,West,5.8,nan,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2904558,3,2016-09-20 13:07:41,2016-09-20 13:36:48,42.238876,-83.341545,42.238876,-83.341545,0.0,Left and center lane blocked due to accident on I-94 Westbound near Exit 198 Merriman Rd.,nan,I-94 E,R,Romulus,Wayne,MI,48174,US,US/Eastern,KDTW,2016-09-20 12:53:00,78.1,nan,60.0,30.16,10.0,NW,4.6,nan,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904559,3,2017-12-19 11:55:25,2017-12-19 17:55:25,40.041497,-82.90221,40.041517,-82.902209,0.001,At Easton Way - Accident.,nan,Outerbelt N,R,Columbus,Franklin,OH,43219,US,US/Eastern,KCMH,2017-12-19 11:51:00,48.0,nan,77.0,29.99,7.0,SW,15.0,nan,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904560,3,2016-10-07 18:16:57,2016-10-07 18:46:32,32.766205,-96.856689,32.766205,-96.856689,0.0,#3 &amp; #4 lane blocked and slow traffic due to accident on I-30 Tom Landry Fwy Eastbound at Hampton Rd.,nan,N Hampton Rd,R,Dallas,Dallas,TX,75208,US,US/Central,KRBD,2016-10-07 17:53:00,68.0,nan,78.0,30.13,10.0,NNW,12.7,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904561,4,2020-04-17 16:04:22,2020-04-17 16:19:22,42.42087,-71.00449,42.42087,-71.00449,0.0,At RT-107/Broadway/Lynn Marsh Rd - Overturned heavy truck.,nan,Albert J Brown Cir,R,Revere,Suffolk,MA,02151,US,US/Eastern,KBOS,2020-04-17 15:54:00,49.0,43.0,26.0,30.03,10.0,W,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904562,3,2019-03-29 12:26:43,2019-03-29 13:43:01,44.746773,-93.28335600000001,44.746773,-93.28335600000001,0.0,Lane blocked due to accident on I-35W Southbound at Exit 1 CR-42.,nan,I-35W S,R,Burnsville,Dakota,MN,55337,US,US/Central,KMSP,2019-03-29 12:53:00,39.0,35.7,33.0,30.18,10.0,SSW,4.6,nan,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904563,2,2020-05-07 07:39:30,2020-05-07 09:22:02,37.40302,-122.04691000000001,37.40302,-122.04691000000001,0.0,At Ellis St - Accident.,nan,Bayshore Fwy S,R,Mountain View,Santa Clara,CA,94043,US,US/Pacific,KNUQ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904564,3,2016-10-03 06:15:24,2016-10-03 06:44:38,41.102470000000004,-74.028183,41.102470000000004,-74.028183,0.0,Accident on I-87 NYS Thruway Southbound between Exit 14A Gov Thomas E Dewey Trwy and Exit 14 NY-59.,nan,W Route 59,R,Nanuet,Rockland,NY,10954,US,US/Eastern,KHPN,2016-10-03 05:56:00,59.0,nan,93.0,29.99,3.0,West,8.1,nan,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2904565,2,2020-10-02 11:49:06,2020-10-02 12:34:36,36.109474,-86.72796600000001,36.109474,-86.72796600000001,0.0,Accident on TN-155 Thompson Ln at Southlake Dr.,nan,Briley Pkwy,R,Nashville,Davidson,TN,37211,US,US/Central,KBNA,2020-10-02 11:53:00,65.0,65.0,40.0,29.57,10.0,N,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2904566,2,2020-11-06 01:21:30,2020-11-06 03:19:33,36.837015,-76.059935,36.838281,-76.083455,1.304,Slow traffic on I-264 from US-58 Bus/Laskin Rd (I-264) to Rosemont Rd/Exit 18 (I-264) due to accident.,nan,VA Beach Norfolk Expy W,R,Virginia Beach,Virginia Beach,VA,23452,US,US/Eastern,KNTU,2020-11-06 00:56:00,60.0,60.0,90.0,30.28,2.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2904567,2,2018-08-23 15:59:43,2018-08-23 16:29:13,34.020674,-117.81441699999999,34.02142,-117.81376000000002,0.064,At CA-57 - Accident.,nan,Pomona Fwy W,R,Diamond Bar,Los Angeles,CA,91765,US,US/Pacific,KPOC,2018-08-23 15:47:00,87.8,nan,38.0,29.96,10.0,West,13.8,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904568,3,2017-11-30 12:04:07,2017-11-30 18:04:07,40.74814,-73.96808,40.74781,-73.96836,0.027000000000000003,At 42nd St/Exit 9 - Accident.,nan,FDR Dr S,R,New York,New York,NY,10017,US,US/Eastern,KNYC,2017-11-30 11:51:00,45.0,nan,53.0,30.26,10.0,Calm,nan,nan,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-2904569,2,2019-10-07 16:47:43,2019-10-07 17:52:41,33.999111,-81.09745799999999,33.999111,-81.09745799999999,0.0,Accident on US-378 Sunset Blvd at Klapman Rd.,2113.0,Sunset Blvd,L,West Columbia,Lexington,SC,29169-4751,US,US/Eastern,KCAE,2019-10-07 16:56:00,82.0,82.0,54.0,29.75,10.0,E,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904570,2,2020-01-13 09:30:00,2020-01-13 10:43:42,33.957828000000006,-118.11183600000001,33.957828000000006,-118.11183600000001,0.0,At CA-19/Lakewood Blvd/Exit 125 - Accident.,nan,Lakewood Blvd,R,Downey,Los Angeles,CA,90240,US,US/Pacific,KCQT,2020-01-13 09:52:00,60.0,60.0,60.0,29.94,8.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904571,2,2020-12-19 22:10:22.000000000,2020-12-20 00:09:33.000000000,33.552104,-117.717774,33.55426,-117.71816799999999,0.151,Incident on ALICIA PKWY near AWMA RD Expect delays.,27696.0, Alicia Pkwy,L,Laguna Niguel,Orange,CA,92677-3423,US,US/Pacific,KSNA,2020-12-19 21:53:00,54.0,54.0,53.0,30.16,10.0,SSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-2904572,2,2020-10-05 08:29:24,2020-10-05 09:31:00,36.773491,-121.603371,36.773491,-121.603371,0.0,Right hand shoulder blocked due to accident on San Juan Grade Rd at Crazy Horse Canyon Rd.,693.0,Crazy Horse Canyon Rd,R,Salinas,Monterey,CA,93907,US,US/Pacific,KSNS,2020-10-05 08:53:00,56.0,56.0,80.0,29.94,8.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904573,2,2019-10-21 20:24:00,2019-10-21 22:18:32,37.917989,-121.77872099999999,37.917989,-121.77872099999999,0.0,At Marsh Creek Rd - Accident.,9027.0, Deer Valley Rd,R,Antioch,Contra Costa,CA,94531,US,US/Pacific,KCCR,2019-10-21 20:53:00,68.0,68.0,40.0,30.07,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2904574,2,2020-11-26 14:00:43,2020-11-26 15:59:04,38.676351000000004,-112.592689,38.70232,-112.601323,1.854,Incident on I-15 NB near I-15 Drive with caution.,nan,I-15 N,R,Fillmore,Millard,UT,84631,US,US/Mountain,KU24,2020-11-26 13:55:00,36.0,28.0,48.0,25.38,10.0,NE,10.0,nan,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904575,2,2018-01-08 13:22:57,2018-01-08 14:07:46,29.614105,-95.380241,29.614105,-95.380241,0.0,Accident on Furman Rd at Almeda Genoa Rd.,2800.0,Almeda Genoa Rd,R,Houston,Harris,TX,77047-4518,US,US/Central,KMCJ,2018-01-08 13:15:00,64.4,nan,45.0,30.01,10.0,Variable,12.7,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904576,2,2017-06-05 07:58:21,2017-06-05 08:27:52,40.742748,-73.198471,nan,nan,0.00999999977648,Accident on NY-27 Sunrise Hwy Eastbound at Irish Lane.,nan,Sunrise Hwy E,R,East Islip,Suffolk,NY,11730,US,US/Eastern,KISP,2017-06-05 07:56:00,62.1,nan,100.0,29.75,2.0,Calm,nan,nan,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904577,2,2017-06-23 05:55:19,2017-06-23 11:55:19,40.834179999999996,-111.93002,40.826985,-111.947708,1.05,Between UT-68/Redwood Rd/Exit 27 and 2100/Exit 25 - Accident.,nan,I-215 S,R,North Salt Lake,Davis,UT,84054,US,US/Mountain,KSLC,2017-06-23 05:54:00,61.0,nan,42.0,29.96,10.0,Calm,nan,nan,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2904578,2,2020-05-22 14:59:39,2020-05-22 15:59:39,35.42798,-97.60103000000001,35.42798,-97.60103000000001,0.0,At OK-152/Airport Rd - Accident.,4401.0, SW 36th St,R,Oklahoma City,Oklahoma,OK,73179,US,US/Central,KOKC,2020-05-22 14:52:00,82.0,82.0,60.0,28.47,10.0,SSW,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2904579,2,2019-01-20 22:26:28,2019-01-21 02:26:28,42.808023999999996,-121.835043,42.75158,-121.83816000000002,3.903,At Egan Springs Rd/Kirk-Braymill Rd - Accident.,44766.0, Highway 97 N,R,Chiloquin,Klamath,OR,97624,US,US/Pacific,KLMT,2019-01-20 22:53:00,33.1,27.7,89.0,29.84,10.0,West,5.8,nan,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2904580,4,2018-12-16 22:29:18,2018-12-16 22:58:37,35.854659999999996,-111.42493999999999,35.856349,-111.42357,0.14,Closed between AZ-64/Navahopi Rd and Page - Road closed due to accident.,51233.0, N US Highway 89,L,Tuba City,Coconino,AZ,86045,US,US/Mountain,KGCN,2018-12-16 22:54:00,30.9,27.5,59.0,30.21,10.0,NNE,3.5,nan,Overcast,False,False,False,True,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2904581,3,2018-12-26 11:24:49,2018-12-26 11:54:25,33.81064,-81.00711,33.808009999999996,-81.00531,0.209,At Road 31/Exit 125 - Accident.,nan,I-26 W,R,Gaston,Calhoun,SC,29053,US,US/Eastern,KCAE,2018-12-26 10:56:00,50.0,nan,54.0,30.5,10.0,NE,3.5,nan,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904582,2,2020-03-23 11:43:42,2020-03-23 12:13:42,40.8594,-73.91579,40.8594,-73.91579,0.0,At Fordham Rd/Exit 9 - Accident.,nan,Major Deegan Expy N,R,Bronx,Bronx,NY,10468,US,US/Eastern,KLGA,2020-03-23 11:36:00,37.0,28.0,86.0,30.39,4.0,ENE,14.0,0.04,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904583,3,2019-01-18 05:22:36,2019-01-18 05:51:54,40.714946000000005,-74.13895600000001,40.69506,-74.15929,1.7380000000000002,Between Wilson Ave and I-78/New Jersey Tpke Ext - Accident.,nan,New Jersey Tpke S,R,Newark,Essex,NJ,07105,US,US/Eastern,KEWR,2019-01-18 05:30:00,28.0,22.8,92.0,30.11,4.0,North,4.6,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2904584,2,2020-12-21 21:37:00,2020-12-22 00:04:44,40.477736,-78.420562,40.476419,-78.421876,0.114,Incident on PA-764 WB near 51TH ST Expect long delays.,5101.0, 6th Ave,L,Altoona,Blair,PA,16602-1433,US,US/Eastern,KAOO,2020-12-21 21:38:00,37.0,31.0,82.0,28.1,9.0,WSW,8.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2904585,2,2020-02-20 18:26:09,2020-02-20 19:10:50,33.854321,-117.919945,33.854321,-117.919945,0.0,Lane blocked due to accident on CA-91 Westbound after Lemon St.,nan,CA-91 W,R,Anaheim,Orange,CA,92801,US,US/Pacific,KFUL,2020-02-20 18:53:00,67.0,67.0,45.0,29.91,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-2904586,2,2019-03-31 23:21:17,2019-04-01 03:21:17,43.129391999999996,-124.173406,43.126232,-124.174701,0.228,At N Fork Ln - Accident.,10895.0, Highway 42,R,Coquille,Coos,OR,97423-7702,US,US/Pacific,KOTH,2019-03-31 22:56:00,50.0,nan,93.0,30.15,10.0,SSW,3.5,nan,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2904587,2,2017-12-20 01:11:06,2017-12-20 01:55:41,37.323948,-121.892509,37.323948,-121.892509,0.0,Lane blocked due to accident on CA-87 Guadalupe Pkwy Northbound at Exits 4 5 6 I-280.,nan,Sinclair Fwy N,R,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,2017-12-20 00:53:00,53.1,nan,80.0,30.14,10.0,ESE,6.9,nan,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2904588,2,2016-10-05 16:35:23,2016-10-05 22:35:23,45.553309999999996,-122.67853000000001,45.556059999999995,-122.67851999999999,0.19,At Killingsworth St/Exit 303 - Accident.,nan,I-5 N,R,Portland,Multnomah,OR,97227,US,US/Pacific,KPDX,2016-10-05 16:37:00,57.9,nan,87.0,29.96,2.5,WSW,9.2,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904589,3,2016-06-09 12:34:04,2016-06-09 13:13:00,34.072418,-118.07292199999999,34.072418,-118.07292199999999,0.0,Two lanes blocked due to accident on I-10 Westbound after Exit 26B CA-19 Rosemead Blvd.,nan,I-10 W,R,El Monte,Los Angeles,CA,91731,US,US/Pacific,KEMT,2016-06-09 12:45:00,73.4,nan,61.0,29.93,8.0,South,9.2,nan,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904590,4,2017-01-10 14:18:19,2017-01-10 20:18:19,39.197626,-120.09923500000001,39.198737,-120.09669699999999,0.156,Closed at CA-267/N Shore Blvd - Road closed due to accident.,3545.0, N Lake Blvd,L,Tahoe City,Placer,CA,96145,US,US/Pacific,KTRK,2017-01-10 14:45:00,33.8,22.8,87.0,29.75,0.2,SSW,18.4,nan,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904591,2,2020-02-06 06:14:59,2020-02-06 10:14:56,40.85432,-73.9189,40.85432,-73.9189,0.0,At 179th St/Exit 8 - Accident. Heavy rain.,nan,Major Deegan Expy N,R,Bronx,Bronx,NY,10453,US,US/Eastern,KLGA,2020-02-06 06:20:00,39.0,30.0,93.0,29.7,3.0,NE,17.0,0.01,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2904592,2,2020-11-21 03:16:00,2020-11-21 05:45:00,33.489871,-84.219226,33.491982,-84.219794,0.149,Incident on I-75 NB near JODECO RD Right lane blocked. Expect delays.,nan,GA-401 N,R,McDonough,Henry,GA,30253,US,US/Eastern,K6A2,2020-11-21 03:15:00,46.0,46.0,93.0,29.37,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2904593,3,2019-06-21 10:55:01,2019-06-21 14:24:37,39.047813,-84.572861,39.047813,-84.572861,0.0,Left lane blocked due to accident on I-71 Southbound at Exit 186 KY-371 Buttermilk Pike.,nan,I-71 N,R,Ft Mitchell,Kenton,KY,41017,US,US/Eastern,KCVG,2019-06-21 10:52:00,71.0,71.0,66.0,29.08,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904594,2,2018-09-04 10:52:08,2018-09-04 11:22:01,33.881840000000004,-118.19171000000001,33.86932,-118.19531,0.889,At CA-91 - Accident.,nan,Long Beach Fwy S,R,Long Beach,Los Angeles,CA,90805,US,US/Pacific,KLGB,2018-09-04 10:53:00,72.0,nan,76.0,29.91,8.0,SW,4.6,nan,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904595,2,2017-03-02 20:10:25,2017-03-03 02:10:25,35.78863,-78.647166,35.78863,-78.64758,0.023,At Glenwood Ave - Accident.,599.0, W Peace St,L,Raleigh,Wake,NC,27603-1101,US,US/Eastern,KRDU,2017-03-02 19:51:00,51.1,nan,23.0,30.19,10.0,WNW,4.6,nan,Scattered Clouds,True,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
A-2904596,1,2020-06-15 18:12:42,2020-06-15 18:57:42,32.17784,-111.00321000000001,32.17784,-111.00321000000001,0.0,At I-19 - Accident.,1799.0, W Ajo Way,R,Tucson,Pima,AZ,85713-5602,US,US/Mountain,KTUS,2020-06-15 17:58:00,103.0,103.0,11.0,27.06,10.0,W,12.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2904597,2,2016-04-12 22:58:26,2016-04-12 23:58:26,38.510585999999996,-121.464577,nan,nan,0.01,Accident on Martin Luther King Jr Blvd at 47th Ave.,nan,47th Ave,R,Sacramento,Sacramento,CA,95824,US,US/Pacific,KSAC,2016-04-12 22:53:00,55.9,nan,75.0,30.16,10.0,South,6.9,nan,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2904598,2,2019-09-06 16:44:00,2019-09-06 18:05:18,34.267678000000004,-118.48475,34.267678000000004,-118.48475,0.0,At Woodley Ave - Accident.,nan,CA-118 E,R,Granada Hills,Los Angeles,CA,91344,US,US/Pacific,KVNY,2019-09-06 16:51:00,94.0,94.0,24.0,29.1,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904599,2,2020-01-24 08:37:00,2020-01-24 09:11:08,44.88898,-93.40717,44.88898,-93.40717,0.0,At US-169/US-212 - Accident.,nan,US-212 E,R,Eden Prairie,Hennepin,MN,55344,US,US/Central,KFCM,2020-01-24 08:53:00,30.0,22.0,82.0,29.06,10.0,N,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904600,3,2016-04-18 11:15:54,2016-04-18 11:45:54,33.789356,-117.887253,nan,nan,0.01,Lane blocked and delays due to accident on I-5 Southbound at Exits 107B 107C Chapman Ave.,nan,I-5 N,R,Orange,Orange,CA,92868,US,US/Pacific,KSNA,2016-04-18 10:53:00,80.1,nan,18.0,30.06,10.0,SW,3.5,nan,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904601,3,2020-01-08 07:13:56,2020-01-08 07:58:21,35.209557000000004,-80.875587,nan,nan,1.75,Delays easing due to earlier accident on I-77 Southbound from US-74 Wilkinson Blvd to Remount Rd. All lanes have been re-opened.,nan,I-77 S,R,Charlotte,Mecklenburg,NC,28203,US,US/Eastern,KCLT,2020-01-08 06:52:00,33.0,33.0,70.0,29.44,10.0,S,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2904602,2,2018-11-16 04:37:02,2018-11-16 05:06:49,35.47398,-97.514297,35.47398,-97.514297,0.0,Accident on 6th St at Broadway Ave.,699.0,N Broadway Ave,L,Oklahoma City,Oklahoma,OK,73102-6201,US,US/Central,KOKC,2018-11-16 04:52:00,37.9,31.5,86.0,30.08,10.0,NNW,9.2,nan,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-2904603,2,2018-02-27 23:13:29,2018-02-27 23:43:29,40.600429999999996,-73.94188,40.600429999999996,-73.94188,0.0,At Ocean Ave - Accident.,3431.0, Nostrand Ave,L,Brooklyn,Kings,NY,11229-4003,US,US/Eastern,KJRB,2018-02-27 23:15:00,42.8,38.6,61.0,nan,10.0,SW,6.9,nan,nan,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-2904604,3,2017-07-06 15:34:13,2017-07-06 16:18:51,42.46563,-87.963608,nan,nan,9.68000030518,Right lane blocked and right hand shoulder blocked due to accident on I-94 Westbound between IL-132 Grand Ave and IL-173.,nan,W State Route 173,R,Wadsworth,Lake,IL,60083,US,US/Central,KUGN,2017-07-06 15:55:00,82.9,nan,65.0,29.88,10.0,SSE,10.4,nan,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2904605,3,2018-04-05 04:22:05,2018-04-05 05:06:26,39.044945,-94.38745899999999,39.044945,-94.38745899999999,0.0,Right hand shoulder blocked due to accident on I-70 Westbound after Exit 14 Lees Summit Rd.,nan,I-70 W,R,Independence,Jackson,MO,64055,US,US/Central,KLXT,2018-04-05 03:53:00,36.0,28.0,59.0,30.13,10.0,SSE,11.5,nan,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
